teacher_id,student_id,ats_task,ats_eps,ats_time,cic_task,cic_eps,cic_time,vs_task,vs_eps,vs_time,Add student to class,Move student to class,Remove student from class,Copy student to class,Click admin tools,Click intro video,Click lesson plans,Click webinar,Click technical info,Click supplements,Click account management,Load performance report,Load progress report,Load activity report,Upload student spreadsheet,Convert selection text to speech,Convert dialog text to speech,Convert last text again,Export performance report,Look up glossary term,Print list of students,Load the Getting Started section,Load the Read to Lead section,Load the Support section,Print performance report,Print progress report,Print student all activity report,Print class individual activity report,Print student individual activity report,Print student writing activity report,Log into the platform,Log out of the platform,Add anonymous student to class,Load the Stats section,Load the Characters section,Load the You're Hired section,Load the OST section
37631,33659,null,null,null,null,null,null,364,6,187.0333,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36464,33660,null,null,null,null,null,null,241,3,102.7833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33660,null,null,null,null,null,null,241,3,102.7833,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36464,33662,null,null,null,null,null,null,162,1,44.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33662,null,null,null,null,null,null,162,1,44.6,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36464,33663,null,null,null,null,null,null,756,12,225.0667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33663,null,null,null,null,null,null,756,12,225.0667,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36464,33664,null,null,null,null,null,null,378,8,308.9333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33664,null,null,null,null,null,null,378,8,308.9333,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36464,33665,null,null,null,null,null,null,522,9,211.6333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33665,null,null,null,null,null,null,522,9,211.6333,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39820,33716,null,null,null,null,null,null,211,2,257.0167,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33717,null,null,null,null,null,null,129,1,93.3667,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33718,null,null,null,null,null,null,175,4,202.6,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33719,null,null,null,null,null,null,99,1,62.65,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
36153,33765,76,3,126.55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33765,76,3,126.55,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33766,168,5,121.3167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33766,168,5,121.3167,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33768,177,6,111.6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33768,177,6,111.6,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33769,235,4,288.5333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33769,235,4,288.5333,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33771,152,3,133.65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33771,152,3,133.65,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33772,124,6,134.65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33772,124,6,134.65,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33773,187,6,142.5167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33773,187,6,142.5167,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33774,154,5,120.2333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33774,154,5,120.2333,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33775,89,4,89.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33775,89,4,89.05,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33777,210,5,136.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33777,210,5,136.9,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33778,206,8,144.4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33778,206,8,144.4,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
36153,33780,101,3,65.4167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39821,33780,101,3,65.4167,null,null,null,null,null,null,0,0,0,0,37,0,10,0,0,0,0,6,29,12,0,0,0,0,0,0,7,0,0,0,0,1,5,4,0,0,0,3,0,0,0,0,0
39820,33781,null,null,null,null,null,null,94,1,61.95,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33784,null,null,null,null,null,null,170,3,167.6333,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33785,null,null,null,null,null,null,153,3,112.2333,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33787,null,null,null,null,null,null,60,1,54.7,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33788,null,null,null,null,null,null,295,4,155,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33790,null,null,null,null,null,null,202,3,82.1667,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
39820,33791,null,null,null,null,null,null,128,2,194.7,0,0,0,0,12,0,0,0,0,0,0,10,57,52,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
36474,33792,null,null,null,null,null,null,223,3,133.4167,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33794,null,null,null,null,null,null,194,4,92.05,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33795,null,null,null,null,null,null,174,2,113.3667,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33796,null,null,null,null,null,null,235,2,179.4667,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33797,null,null,null,null,null,null,158,3,86.55,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33798,null,null,null,null,null,null,298,5,167.6333,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33801,null,null,null,null,null,null,280,5,148.9333,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36474,33805,null,null,null,null,null,null,109,1,74.2667,0,0,0,0,35,0,0,0,0,0,0,35,23,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
36464,33929,null,null,null,null,null,null,429,7,154.7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37631,33929,null,null,null,null,null,null,429,7,154.7,0,0,0,0,18,0,4,0,0,0,0,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36460,34004,53,2,72.1333,null,null,null,null,null,null,0,0,0,0,27,0,6,0,0,0,0,19,20,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
36377,34463,null,null,null,null,null,null,380,8,222.0833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14979,34463,null,null,null,null,null,null,380,8,222.0833,0,0,0,0,75,0,33,0,0,0,0,68,18,55,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
11328,34593,null,null,null,null,null,null,160,1,129.1833,0,0,0,0,34,0,30,0,0,0,0,24,19,37,0,0,0,0,0,3,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0
36030,34810,null,null,null,2,null,8.25,null,null,null,0,0,0,0,627,30,236,8,7,16,0,186,138,123,1,16,16,9,26,18,2,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0
13832,34814,null,null,null,32,1,16.2,null,null,null,0,0,0,0,14,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13832,34815,null,null,null,25,1,13.7333,null,null,null,0,0,0,0,14,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13832,34815,null,null,null,25,1,13.7333,null,null,null,0,0,0,0,14,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
43203,34815,null,null,null,25,1,13.7333,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13832,34816,null,null,null,21,1,20.3667,null,null,null,0,0,0,0,14,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13832,34816,null,null,null,21,1,20.3667,null,null,null,0,0,0,0,14,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
43203,34816,null,null,null,21,1,20.3667,null,null,null,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
13901,35179,null,null,null,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
13966,35367,null,null,null,null,null,null,173,3,129.6333,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
13966,35417,null,null,null,null,null,null,40,null,31.4333,0,0,0,0,25,1,7,0,0,0,0,4,12,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
13963,35423,null,null,null,19,null,null,null,null,null,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,35635,null,null,null,81,null,62.5167,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14668,35636,null,null,null,106,null,151,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14668,35637,null,null,null,103,null,85.75,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14668,35638,null,null,null,187,12,117.75,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14668,35639,null,null,null,49,3,31.2,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
14668,35640,null,null,null,83,null,101.25,null,null,null,0,0,0,0,36,0,3,0,0,0,0,9,8,67,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
12528,35658,null,null,null,28,null,15.45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35659,null,null,null,129,null,53.8833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35660,null,null,null,3,null,2.3833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35661,null,null,null,49,null,46.0167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35662,null,null,null,76,null,60.0333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35663,null,null,null,35,null,34.4833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35664,null,null,null,56,null,80.05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35665,null,null,null,64,null,42.1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35666,null,null,null,31,null,33.8167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35668,null,null,null,201,5,118.4333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35669,null,null,null,41,null,40.3833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35670,null,null,null,26,null,26.7,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35671,null,null,null,13,null,13.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35672,null,null,null,2,null,4.25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35673,null,null,null,25,null,28.9,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35674,null,null,null,132,null,84.55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35675,null,null,null,35,null,7.8333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35676,null,null,null,93,2,67.7833,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35678,null,null,null,42,1,44.65,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12528,35680,null,null,null,157,5,69.5667,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14975,35681,null,null,null,27,null,28.1667,null,null,null,0,0,0,0,76,0,12,0,0,0,0,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14973,35686,null,null,null,6,null,5.75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14977,35687,null,null,null,6,null,7.9333,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14800,35688,null,null,null,24,null,49.2833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35689,null,null,null,124,4,168.95,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35690,null,null,null,66,2,47.4,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35691,null,null,null,102,3,54.5333,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35692,null,null,null,119,5,71.4167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35693,null,null,null,95,2,42.3833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35694,null,null,null,118,4,61.5667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35695,null,null,null,101,3,9.6667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35696,null,null,null,70,2,33.65,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35697,null,null,null,101,4,4.7167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35698,null,null,null,208,5,92.3333,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35699,null,null,null,117,3,null,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35700,null,null,null,191,5,105.5833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35701,null,null,null,50,1,4.25,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35702,null,null,null,135,4,48.7,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35703,null,null,null,88,2,53.1333,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35704,null,null,null,19,null,20.25,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35705,null,null,null,78,3,26.8833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35706,null,null,null,119,3,59.5167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35707,null,null,null,115,4,155.0667,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35708,null,null,null,141,5,95.5167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35709,null,null,null,138,4,142.35,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35710,null,null,null,121,5,98.0167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35711,null,null,null,90,4,71.2167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35712,null,null,null,161,5,85.7833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35713,null,null,null,168,5,125.2,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35714,null,null,null,128,4,110.8167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35715,null,null,null,168,5,100.4833,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35716,null,null,null,134,5,79.65,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35717,null,null,null,113,1,80.85,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35718,null,null,null,82,3,50.55,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13956,35720,null,null,null,2,null,1.8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14800,35722,null,null,null,142,4,48.05,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14800,35723,null,null,null,172,5,78.4167,null,null,null,0,0,0,0,27,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
